id,created_at,text
846877179019386880,2017-03-29 00:10:28,"b""What's up #CinemaCon!!! @baywatchmovie #VictoriaLeeds #BeingBaywatch https://t.co/buYZcdn5cL"""
846875789467381761,2017-03-29 00:04:57,b'Lol thx @laurencox https://t.co/St0LaxUdPi'
846794824883757056,2017-03-28 18:43:13,b'A tale as old as time... true as it can be..barely even friends .. then someone bends.. unexpectedly.. -beauty and the beast...'
846623500571881473,2017-03-28 07:22:26,b'Proud of u baby! Ur daddy will be proud! So would mine! @ParineetiChopra https://t.co/0XEvN2cqhS'
846607700628688898,2017-03-28 06:19:39,b'Congratulations team #ventilator!!Our first Marathi picture @PurplePebblePic @mapuskar_rajesh @jitendrajoshi27\xe2\x80\xa6 https://t.co/lG0hVxGKC4'
846606327015104512,2017-03-28 06:14:12,"b""I was on a \xe2\x9c\x88\xef\xb8\x8f to Vegas for Cinemacon for #Baywatch so couldn't live tweet with you all.Hope u all liked tonight's episode! #Quantico #FOMO"""
846296485482414081,2017-03-27 09:43:00,b'RT @MOREFOX5: So exciting! This week will be sizzling! \xf0\x9f\x94\xa5\xe2\x9c\xa8\xf0\x9f\x8c\x9f @priyankachopra #BaywatchMovie #TheRock #ZacEfron #PriyankaChopra @baywatchmovie\xe2\x80\xa6'
845307058866008065,2017-03-24 16:11:22,b'\xf0\x9f\x96\xa4 Fridaze @marieclaire #TGIF https://t.co/efyWQPHKnL https://t.co/okvF8SI2Ss'
845082849246154752,2017-03-24 01:20:26,b'Happy birthday @beauflynn it was amazing to know and work with u! Hope u r having an awesome day. Much love \xe2\x9d\xa4\xef\xb8\x8f https://t.co/A3Nk1NDBFc'
844926912124239875,2017-03-23 15:00:48,b'Top secret no more\xe2\x80\xa6 Welcome @jonkortajarena aka Felix to the #Quantico cast! https://t.co/uL1IIPXgB8'
844557878124052480,2017-03-22 14:34:23,b'Wonderful to be included in this story @Allure_magazine. Thank you! #TheBeautyOfDiversity https://t.co/xR2ab6bX7x'
844556496348184578,2017-03-22 14:28:54,"b'""Drugs. Murder. A dead body on our beach. And it all started once she took over."" \n\n#BeBaywatch #VictoriaLeeds\xe2\x80\xa6 https://t.co/Fn6CutDsz3'"
844355718962696192,2017-03-22 01:11:05,b'Thank you @ShekharRavjiani much love always \xe2\x9d\xa4\xef\xb8\x8f https://t.co/vVp2UmXDb5'
844203046720671745,2017-03-21 15:04:25,b'Ready...set...go! @marieclaire is on stands today!! #MarieClaireApril https://t.co/T8Kngyvajp'
844181208120483841,2017-03-21 13:37:38,b'Breaking it down with @JohannaEBraddy and @aunjanuejlt \xe2\x80\x98coz #Quantico is on tonight at 9 pm on Star World India!\xe2\x80\xa6 https://t.co/lWZNxE6IlI'
844022967474442240,2017-03-21 03:08:51,b'Thank you for the feedback &amp; for watching with me!Tonight was just the tip of the iceberg...expect much more from #Quantico see ya next mon!'
844021542145024000,2017-03-21 03:03:11,"b""RT @Ash_0303: Hasn't anyone learned their lesson on someone being paranoid is because something is actually happening! #Leon #Quantico @pri\xe2\x80\xa6"""
844021407474307072,2017-03-21 03:02:39,"b""RT @kitkatkels23: Let's be real, the best part about #Quantico is the girl power \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc @priyankachopra @JohannaEBraddy @jazmasri @PearlThusi"""
844020550108241920,2017-03-21 02:59:14,"b""RT @MISS_MAHESHOLIC: @priyankachopra 4m not trusting each other at all,to pretend making out &amp; having each other's back.I adore Alex/Hary's\xe2\x80\xa6"""
844020468155731969,2017-03-21 02:58:55,"b""Isn't she? #Quantico https://t.co/XUFimC5XeW"""
844018740966518784,2017-03-21 02:52:03,b'Lol thank you #Quantico https://t.co/DHfPVpoeVE'
844016804435447809,2017-03-21 02:44:21,b'*doing the happy dance* love you guys #Quantico https://t.co/lkpyy6GIiF'
844016543621046272,2017-03-21 02:43:19,b'#Quantico https://t.co/8w2cQGSweb'
844012342358679558,2017-03-21 02:26:38,b'Hahaha @LizVenditto1 #Quantico https://t.co/Q6eQRzKUlU'
844009580426280960,2017-03-21 02:15:39,b'RT @XO_PCStyle: #Albey shows what girl power is all about! @priyankachopra  @JohannaEBraddy #Quantico'
844007232618487808,2017-03-21 02:06:19,"b""Lots of new in tonight's episode... so keep the feedback coming in #Quantico"""
844006284475224068,2017-03-21 02:02:33,"b""And.... just like that... we're back!!! #Quantico"""
843983128553312256,2017-03-21 00:30:32,b'\xf0\x9f\x9a\xa8CLASSIFIED \xf0\x9f\x9a\xa8 For your eyes only... abcquantico #QuanticoTONIGHt https://t.co/6V65eyr3Qe'
843620216475176961,2017-03-20 00:28:27,b'Ure so good poojie!  love the hand!! @marieclaire #mybabysister #PoojaMathur https://t.co/23spfSnSFa'
843608348285190145,2017-03-19 23:41:18,b'Lol! Thx for a lovely Sunday @jazmasri https://t.co/Ta89qdFylB'
843486753184997376,2017-03-19 15:38:07,b'So blessed to work with such great actors... @ReallyMarcia  @BlairUnderwood @aunjanuejlt  \nDon\xe2\x80\x99t miss #Quantico tom\xe2\x80\xa6 https://t.co/DQUGrpAQt0'
843254574630756352,2017-03-19 00:15:32,"b""Sometimes it's ok let ur eyes be moist..And your heart be soft..sometimes.. u just have to allow\xe2\x80\xa6 https://t.co/n0ntQrXfTy"""
843105921182154752,2017-03-18 14:24:50,b'Hey... @marieclaire https://t.co/UPzLybA3hB'
842887210470850566,2017-03-17 23:55:45,b'This is incredible @Jay_A_Johnson u have the voice of angels! \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8fhttps://t.co/5JLkmprbjQ'
842785026987212800,2017-03-17 17:09:43,b'Going into the weekend like \xf0\x9f\x94\xa5 #TGIF @marieclaire on stands Tuesday...@QuanticoTV back Monday at 10PM! https://t.co/vlYKRcjBtc'
842742026059825152,2017-03-17 14:18:51,b'#SetLife with @JohannaEBraddy. #Quantico is back on Monday! https://t.co/zQEz84Dpzi'
842594466317979648,2017-03-17 04:32:30,b'Wow @thatjenlynch #FridaKahlo https://t.co/aBY6q7LMpB'
842591660299210752,2017-03-17 04:21:21,b'Happy birthday @AADaddario may u have a super happy year!! Much love and happiness! \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x8b'
842406003245236225,2017-03-16 16:03:36,b'Big love @MatthewKoma \xe2\x9d\xa4\xef\xb8\x8f https://t.co/xZJRVNMNYm'
842211912469356552,2017-03-16 03:12:22,"b""Last 2 episodes before we finish shooting for the rest of #quantico season 2! So many mixed emotions.. it's been a long haul... \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbd\xf0\x9f\x92\xaf"""
842211184195579904,2017-03-16 03:09:28,b'RT @MOREFOX5: #VIDEO @baywatchmovie sure to make the summer sizzle\nhttps://t.co/4T31WqBgqW\n#Baywatch @priyankachopra #PriyankaChopra #ZacEf\xe2\x80\xa6'
842164160565788672,2017-03-16 00:02:37,"b""Grace meets us where we are, but doesn't leave us where we are found. #just #throwback #montreal\xe2\x80\xa6 https://t.co/cXwrHELdm7"""
842099954877403136,2017-03-15 19:47:29,b'Congratulations @CristinaEhrlich 25 most powerful stylists in Hollywood! So proud of u!\xe2\x80\xa6 https://t.co/Y5CgCBeUxh'
842049435173588992,2017-03-15 16:26:44,b'Congrats @ShekharRavjiani beautiful way to start the day!! Chk it out world. #SRGayatriMantra #BeTheLight\xc2\xa0\xc2\xa0\xc2\xa0https://t.co/yHSrtz8pw0'
842039615389331457,2017-03-15 15:47:43,b'Happy birthday baby girl @aliaa08 ! May u always shine as bright as u do. Much love \xe2\x9d\xa4\xef\xb8\x8f'
842033110250340352,2017-03-15 15:21:52,b'Happy birthday @PCgirl_Huma much love and hugs. \xe2\x9d\xa4\xef\xb8\x8f'
842029882003595264,2017-03-15 15:09:02,b'Much love babe.. xoxo @jazmasri https://t.co/r5ohm7nlH2'
841823770721550337,2017-03-15 01:30:01,"b""'I need him like the axe needs a turkey' #BarbaraStanwyck #theLadyEve Snowed in with classics.. Best way to spend\xe2\x80\xa6 https://t.co/hgnCjKzyww"""
841803460437770241,2017-03-15 00:09:19,b'Lol @jazmasri https://t.co/CEhE178RFs'
841747995641151489,2017-03-14 20:28:55,b'Yasmin and Liam braving  #blizzard2017 ! Well done my friend! @jazmasri \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd https://t.co/Z3sgocHpK9'
841725113359835136,2017-03-14 18:58:00,b'Thank u @FLAREfashion much love.. xoxo https://t.co/xeFwkBElkI'
841692614390890497,2017-03-14 16:48:51,b'Congratulations sir! So proud and happy for u. @AnupamPkher #desiRaj #represent @TheBigSickMovie https://t.co/9aUr2I20JG'
841676850350944257,2017-03-14 15:46:13,b'Happy birthday @aamir_khan may this year bring you lots of happiness and joy! Much love always'
841674289451524097,2017-03-14 15:36:02,"b'RT @marieclaire: .@ZannaRassi asked @PriyankaChopra about her morning hair routine, and her answer will make you *extremely* jealous: https\xe2\x80\xa6'"
841506549617045504,2017-03-14 04:29:30,b'RT @FallonTonight: Jimmy and @PriyankaChopra have an impromptu Holi celebration! #FallonTonight https://t.co/NuWVzZi7y9'
841505986422689792,2017-03-14 04:27:16,b'This was so fun @jimmyfallon my fav part besides ur shocked face after I got u wit a big blob of face paint was @theroots playing #rangBarse'
841496976625655810,2017-03-14 03:51:28,b'RT @questlove: #HappyHoli @PriyankaChopra @ The Tonight Show Starring Jimmy Fallon https://t.co/ZFSdb2jJWP'
841468198864211968,2017-03-14 01:57:06,"b""I'm strong, because I've been weak. I'm fearless, because I've been afraid. I'm wise, because I've been foolish. #nightmusings"""
841462091030659072,2017-03-14 01:32:50,b'RT @lacyredway: Celebrating my first #Holi  \xf0\x9f\x8e\xa8in NYC with @priyankachopra @danasupnick . \n\nHoli is a Hindu\xe2\x80\xa6 https://t.co/uOi7xSazau'
841432798015705089,2017-03-13 23:36:26,b'Laughter is the best medicine! Another one! Yay for  selfie sticks! #happyholi https://t.co/dAqOdFe6ih'
841432497636401153,2017-03-13 23:35:15,b'Happy Holi with the family and team. The white in my house is all colourful now! #nycHoli #homesick https://t.co/lsuol1RDY8'
841416882364268545,2017-03-13 22:33:12,b'And a happy Holi to u too @jimmyfallon im a little less homesick now! I got u good... again!!\xe2\x80\xa6 https://t.co/9EpC67x0zx'
841415733728935936,2017-03-13 22:28:38,b'Happy Holi with @jimmyfallon tonight!! U should see what he looks like! Lol \xf0\x9f\x8d\xadTune in tonight at\xe2\x80\xa6 https://t.co/9cfPwbE5Dp'
841397648288559105,2017-03-13 21:16:46,"b'RT @marieclaire: Here, April cover star @PriyankaChopra teaches @zannarassi how to kick ass in couture: https://t.co/3tdEw6bWo8 https://t.c\xe2\x80\xa6'"
841329441557086208,2017-03-13 16:45:44,b'Thank u Nanu! Hehe.. if I may say so myself! Lol @shrishtiarya https://t.co/BkSO04TXIp'
