id,created_at,text
824854303542095872,2017-01-27 05:39:25,"b""It's a privilege to be awarded with Padmashree &amp; to announce it on the 68th Republic Day made it even more special.\nhttps://t.co/n2YQoePEBs"""
824516451180634113,2017-01-26 07:16:55,b'This show is like the Hera Pheri of Cricket. Must watch! https://t.co/KXvQx2UyiB @virendersehwag'
824501031283224576,2017-01-26 06:15:39,b'Happy Republic Day everyone. More power to all out there to make a positive change around you. Jai Hind \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xe2\x80\xa6 https://t.co/TQ6O5Lahz6'
824488449138954240,2017-01-26 05:25:39,"b""Gantantra Diwas ki sabhi deshwasiyo'n ko bohat bohat shubhkaamnayein. Humara Tiranga humesha lehrata rahe, Jai Hind! https://t.co/UCpU8vjMaF"""
822689445778456576,2017-01-21 06:17:03,b'Big thanks to all the fans. \xf0\x9f\x91\x8d\xf0\x9f\x91\x8d. Have a great day. #makemostofit #makeadifference https://t.co/96udKNYgoU'
822348832134397952,2017-01-20 07:43:34,"b""Here's a snippet of my life story. Keep checking back for more.\n@MuveAcoustics #InsideIsEverything\xe2\x80\xa6 https://t.co/rnrhYQYtaZ"""
820920367027982336,2017-01-16 09:07:22,b'Starting the week on a positive note \xf0\x9f\x98\x87 @MuveAcoustics \nhttps://t.co/3jeKFGJwVl\n#InsideIsEverything #Inspired https://t.co/wWWmsiGsY0'
820894278222131200,2017-01-16 07:23:42,"b'Thanks @nassercricket, it was great chatting with you! \xe2\x98\xba\xef\xb8\x8f https://t.co/Hyag4qqPMS'"
820275476539142149,2017-01-14 14:24:48,"b""Love the sound of my A+ wireless speakers @MuveAcoustics \nIt's my favorite \xf0\x9f\x98\x8e #SoundThatInspires #Inspired\xe2\x80\xa6 https://t.co/laOvE5hxZu"""
820157205693415424,2017-01-14 06:34:50,"b'Music has always motivated &amp; inspired me. Delighted to announce my 2 year labour of love, @MuveAcoustics \n#Inspired\xe2\x80\xa6 https://t.co/RijvpZkT9B'"
819463366800310272,2017-01-12 08:37:46,b'Good old days \xf0\x9f\x98\x82\xf0\x9f\x98\x82\nSpot me in the picture \xf0\x9f\x91\x80 \xf0\x9f\xa4\x93\n#Throwback https://t.co/1ge18EReDT'
819060008713416704,2017-01-11 05:54:58,b'Happy Birthday Rahul Bhai. Thank you for your encouragement &amp; for being a great role model for all the budding cricketers out there \xf0\x9f\x98\x87'
819043195036106752,2017-01-11 04:48:09,b'Enroute Pune \xf0\x9f\x98\x8e\xf0\x9f\x98\x8e @klrahul11 https://t.co/larTcyLp0o'
818446157923942400,2017-01-09 13:15:44,"b'A new year. A new start. And a new reason to #MakeSmiles, @GioneeIndia\n@ArvindRVohra https://t.co/svX2VVzbym'"
817742095427502080,2017-01-07 14:38:03,"b'RT @BCCI: MUST WATCH: Up close &amp; personal with Captain @imVkohli - on @msdhoni, 2019 @cricketworldcup road map &amp; more https://t.co/IJXlzvPk\xe2\x80\xa6'"
817239110909710337,2017-01-06 05:19:22,b'Change your thinking and the world will change around you. https://t.co/FinDIYv2aV'
817230961116999680,2017-01-06 04:46:59,"b""This country should be safe &amp; equal for all. Women shouldn't be treated differently. Let's stand together &amp; put an\xe2\x80\xa6 https://t.co/5mtdCKkHMm"""
817219571388137476,2017-01-06 04:01:43,"b""Thanks for always being the leader a youngster wants to have around him. You'll always be my captain @msdhoni Bhai \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a"""
816669225255211009,2017-01-04 15:34:50,"b""Backing the Blue always. A record 4th title for the girls. Congratulations to the Women's Football Team \xf0\x9f\x92\xaa\xf0\x9f\x91\x8c https://t.co/dLEwZsyCFc"""
816650704286666752,2017-01-04 14:21:15,b'The feeling of seeing my brand new cricket gear has not changed since childhood. That same old excitement &amp; happine\xe2\x80\xa6 https://t.co/RxRsKgmqTv'
815969343565537280,2017-01-02 17:13:46,"b""Couldn't be a better resolution than to get fitter from inside out. Work hard at something every day \xe2\x9c\x8c\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d https://t.co/loMSpfBOv2"""
815516165904547840,2017-01-01 11:13:00,b'Happy Happy Happy New Year everybody. Kickstart your year with a good deed. God Bless All \xf0\x9f\x98\x87\xf0\x9f\x98\x87#PositiveStart https://t.co/e737iInn69'
815098651819339776,2016-12-31 07:33:57,"b""RT @KP24: I'm batting for rhinos tomorrow in the Melbourne derby at the MCG. Poaching our beautiful animals disgusts me &amp; I'm all for helpi\xe2\x80\xa6"""
814700397012992001,2016-12-30 05:11:25,"b'(2/2)Since news channels cant resist selling false rumours &amp; keeping you confused, we are just ending the confusion :)'"
814699989066620928,2016-12-30 05:09:48,"b'"" we aren\'t getting engaged &amp; if we were going to,we wouldn\'t hide it. Simple... (1/2)'"
813014088884355073,2016-12-25 13:30:38,b'Thank you @narendramodi Sir for all the kind words; your support will always help us strive for better. @BCCI\xe2\x80\xa6 https://t.co/z6IPydvjbp'
813004646730133504,2016-12-25 12:53:07,b'Merry Christmas everyone. \xf0\x9f\x8e\x84 \xf0\x9f\x8e\x84 I hope all of you have a great day. \xf0\x9f\x91\x8d \xf0\x9f\x98\x8a https://t.co/Cs1zAT2ZUM'
812567881594638336,2016-12-24 07:57:34,"b'Well done boys on winning the #YouthAsiaCup  2016 Title, heartiest congratulations to the India U-19 Team, #RahulDravid and @BCCI #AsiaCup'"
812539223005941760,2016-12-24 06:03:41,b'My mantra for 2017:Follow my instincts &amp; make my own choices\nRead the letter:https://t.co/O4vI1BEJwH\n#BoldMove #Spon\nhttps://t.co/yzqUc1DC4Q'
811427349191266304,2016-12-21 04:25:30,b'Always a good chat with my man Mr. Sridhar. Off for a long break before we hit the road again \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x98\x8e\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 https://t.co/t8aQxe5glv'
811194806034526209,2016-12-20 13:01:27,b'These are the moments u cherish all your life. So proud of these guys for putting in all they had.\nThis is more tha\xe2\x80\xa6 https://t.co/C5BEVmkk6B'
808577659529674752,2016-12-13 07:41:51,b'A team effort &amp; a memorable one! Thank you everyone for the wishes &amp; kind words. #Grateful \xf0\x9f\x98\x87 https://t.co/Bgoo9hX30G'
805747366481383424,2016-12-05 12:15:16,b'Very important every now and then to introspect and understand yourself \xf0\x9f\x92\xad \xf0\x9f\x98\x87 https://t.co/QGIXpdT955'
805743221963792384,2016-12-05 11:58:48,b'Wish you a very Happy Birthday Jatt ji @SDhawan25 \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a'
804221745351639040,2016-12-01 07:13:00,b'The naughty one coming to the airport to see me off. Crazy how quickly kids evolve \xf0\x9f\x92\x9c\xf0\x9f\x92\x9c \n#TimeToFly \xe2\x9c\x88\xe2\x9c\x88 https://t.co/3KEWFY0gSy'
804167753254903812,2016-12-01 03:38:27,"b""That feeling of seeing a foggy winter morning after ages! \xf0\x9f\x98\x8e\xf0\x9f\x98\x8e Oh btw, that's my new @StayWrogn hoodie! It's super co\xe2\x80\xa6 https://t.co/NiKJUz1EsS"""
803891121214472193,2016-11-30 09:19:13,b'A lazy day at home is all you need after a hard fought game. \xe2\x9c\x8c\xe2\x9c\x8c https://t.co/EmsdCBVthQ'
801300848634691584,2016-11-23 05:46:24,"b'Top man, top words and so true. Respect @TheNotoriousMMA #Legend \xf0\x9f\x99\x8f https://t.co/kB4TwTQYml'"
801085140218757121,2016-11-22 15:29:15,b'What an amazing evening. Thank you Ludhiana for all the love &amp; affection. So so grateful. Until next time\xe2\x80\xa6 https://t.co/4JzklqPOtr'
798776937275539456,2016-11-16 06:37:17,b'Life in a box \xf0\x9f\x8f\x8f\xf0\x9f\x8f\x8f https://t.co/LUiJiB0LKo'
798425277714075652,2016-11-15 07:19:54,"b""The years can't be numbered. @sachin_rt paaji is forever the cricket legend \xf0\x9f\x98\x87 #27YearsOfSachin https://t.co/QAjg4y2W48"""
798085689040482304,2016-11-14 08:50:30,b'The sun is shining in beautiful Vizag. Lovely place. Love coming back here \xf0\x9f\x98\x8e\xf0\x9f\x91\x8c https://t.co/1Oc3AwXvbX'
